dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,generated_at
DM-04-05-12-01,DM-04-05-12-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),21:30,23:30,82.875,88.634,3.586,95.806,92.22,0.0,ไม่มีแนวโน้มชัดเจน,False,14.343,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-05-14-01,DM-04-05-14-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (87.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (102.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,87.75,90.202,6.597,103.396,96.799,-1.167,ไม่มีแนวโน้มชัดเจน,False,26.387,True,False,False,False,3,True,False,1.798,43.15,14,0.0,0.1,,43.15,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-06-02-01,DM-04-06-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,111.875,107.673,3.679,115.031,111.352,0.0,ไม่มีแนวโน้มชัดเจน,False,14.716,False,False,False,False,4,False,False,3.244,77.85,14,0.0,0.1,,77.85,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-06-05-01,DM-04-06-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,36.0,39.269,4.005,47.279,43.274,-0.09,ไม่มีแนวโน้มชัดเจน,False,16.02,False,False,False,False,1,True,False,0.0,0.0,14,1e-05,1.22679,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-06-08-01,DM-04-06-08-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (47.2) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (52.4) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:30,01:30,47.25,48.25,1.189,50.627,49.439,-0.449,ไม่มีแนวโน้มชัดเจน,False,4.755,True,False,False,False,6,False,False,1.625,39.0,14,2e-05,1.6275,,39.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-06-12-01,DM-04-06-12-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,125.75,130.606,3.065,136.736,133.671,0.449,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,12.261,False,False,False,False,2,True,False,0.0,0.0,14,0.0,12.53571,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-06-13-01,DM-04-06-13-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (120.0) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (132.0) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:30,04:30,120.0,105.712,17.117,139.946,122.829,0.537,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,68.469,True,True,False,False,0,False,False,17.205,412.92,14,0.0,1e-05,,412.92,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-06-14-01,DM-04-06-14-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,24.25,25.837,1.14,28.116,26.976,-1.61,ไม่มีแนวโน้มชัดเจน,False,4.559,False,False,False,False,2,True,False,0.497,11.92,14,3e-05,0.1,,11.92,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-08-01-01,DM-04-08-01-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (32.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (45.8) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,22:45,00:45,32.75,48.259,7.604,63.467,55.863,-2.683,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,30.416,False,False,False,False,0,False,False,0.0,0.0,14,2e-05,7.82143,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-08-02-01,DM-04-08-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,117.625,129.25,9.157,147.564,138.407,-1.431,ไม่มีแนวโน้มชัดเจน,False,36.628,False,False,False,False,1,True,False,0.0,0.0,14,0.0,5.29121,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-08-04-01,DM-04-08-04-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,85.5,96.029,3.117,102.262,99.146,-0.537,ไม่มีแนวโน้มชัดเจน,False,12.467,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,22.7967,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-08-05-01,DM-04-08-05-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (29.6) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (38.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,29.625,34.692,1.475,37.642,36.167,-2.683,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,5.899,True,False,True,False,3,True,False,0.0,0.0,14,4e-05,7.32143,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-08-06-01,DM-04-08-06-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,133.0,136.981,5.183,147.347,142.164,-1.252,ไม่มีแนวโน้มชัดเจน,False,20.733,False,False,False,False,1,False,False,0.0,0.0,14,0.0,3.57143,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-08-07-01,DM-04-08-07-01,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,19:00,21:00,131.875,111.616,9.913,131.443,121.529,1.968,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,39.654,False,False,False,False,3,False,False,17.926,430.21,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),430.21,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-09-02-01,DM-04-09-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:00,01:00,39.875,53.777,13.207,80.192,66.984,0.449,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,52.83,False,False,False,False,1,True,False,0.0,0.0,14,4e-05,0.43273,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-09-06-01,DM-04-09-06-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),02:30,04:30,53.625,51.346,2.024,55.394,53.37,0.716,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,8.096,True,True,False,False,0,False,False,5.696,136.69,14,1e-05,0.10354,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),136.69,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-09-10-01,DM-04-09-10-01,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,21:45,23:45,23.125,2.219,2.083,6.384,4.301,2.065,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,8.33,True,True,True,False,7,True,False,13.531,324.75,14,0.00011,0.02905,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),324.75,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-09-11-01,DM-04-09-11-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),19:15,21:15,77.875,64.196,3.066,70.328,67.262,0.0,ไม่มีแนวโน้มชัดเจน,False,12.263,True,True,False,False,3,True,False,0.97,23.29,14,1e-05,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),23.29,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-04-09-12-01,DM-04-09-12-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,110.25,102.154,17.476,137.107,119.63,-0.358,ไม่มีแนวโน้มชัดเจน,False,69.906,False,False,False,False,3,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-01-03-03,DM-05-01-03-03,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),00:00,02:00,141.125,117.683,8.007,133.697,125.69,1.073,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,32.028,True,True,False,False,5,True,False,11.942,286.62,14,0.0,0.00051,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),286.62,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-01-04-02,DM-05-01-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),03:00,05:00,33.312,33.312,1.666,36.644,34.978,0.0,ไม่มีแนวโน้มชัดเจน,False,6.663,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-01-05-01,DM-05-01-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:45,01:45,58.25,55.964,8.717,73.398,64.681,1.61,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,34.868,False,False,False,False,1,True,False,2.911,69.86,14,0.0,0.00152,,69.86,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-01-06-01,DM-05-01-06-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,64.375,54.24,17.117,88.474,71.357,-0.894,ไม่มีแนวโน้มชัดเจน,False,68.467,False,False,False,False,4,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-01-09-02,DM-05-01-09-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),03:45,05:45,218.75,214.644,18.163,250.97,232.807,0.179,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,72.651,False,False,False,False,1,True,False,0.0,0.0,14,0.0,0.00115,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-01-02,DM-05-02-01-02,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,23:45,01:45,87.125,73.723,6.177,86.078,79.901,3.041,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,24.709,False,False,False,True,8,False,False,7.235,173.64,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),173.64,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-02-01,DM-05-02-02-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),01:45,03:45,99.5,83.788,9.183,102.154,92.971,1.073,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,36.731,True,False,False,False,5,False,False,17.087,410.08,14,0.0,9e-05,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),410.08,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-03-01,DM-05-02-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,87.125,100.933,3.161,107.254,104.093,0.0,ไม่มีแนวโน้มชัดเจน,False,12.642,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-03-03,DM-05-02-03-03,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),02:15,04:15,112.625,103.904,6.837,117.578,110.741,0.0,ไม่มีแนวโน้มชัดเจน,False,27.348,True,True,False,False,4,True,False,2.596,62.31,14,0.0,2e-05,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),62.31,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-04-02,DM-05-02-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,241.75,206.75,18.591,243.931,225.341,0.629,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,74.363,False,False,False,False,1,False,False,2.958,71.0,14,0.0,0.00034,,71.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-05-01,DM-05-02-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,151.375,147.558,15.85,179.258,163.408,0.894,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,63.4,False,False,False,False,2,True,False,0.0,0.0,14,0.0,0.00139,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-06-02,DM-05-02-06-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,118.75,119.337,6.847,133.031,126.184,-0.716,ไม่มีแนวโน้มชัดเจน,False,27.39,False,False,False,False,2,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-07-01,DM-05-02-07-01,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,02:15,04:15,114.375,105.356,7.449,120.253,112.804,1.789,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,29.795,False,False,False,False,1,False,False,4.769,114.46,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),114.46,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-05-02-08-01,DM-05-02-08-01,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,02:15,04:15,71.375,65.577,3.657,72.892,69.234,2.147,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,14.629,False,False,False,False,2,False,False,4.34,104.15,14,0.0,0.00021,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),104.15,RESIDENTIAL,PVC,2026-08-13 08:45:24
